Timestamp,SRRL BMS Global Horizontal Irradiance (W/m²_irr),SRRL BMS Direct Normal Irradiance (W/m²_irr),SRRL BMS Diffuse Horizontal Irradiance (W/m²_irr),SRRL BMS Dry Bulb Temperature (°C),SRRL BMS Wind Speed at 19' (m/s),Avg Wind Speed @ 10m [m/s],Peak Wind Speed @ 2m [m/s],Peak Wind Speed @ 10m [m/s]
2024-06-24 16:31:50-06:00,276.871,102.81761666666667,219.96583333333334,28.555,2.047833333333333,3.5635,2.729833333333333,3.9431666666666665
2024-06-24 16:31:50.500000-06:00,276.95824999999996,102.96063583333333,219.97759166666665,28.555249999999997,2.042791666666667,3.559925,2.7238416666666665,3.9404583333333334
2024-06-24 16:31:51-06:00,277.0455,103.103655,219.98935,28.5555,2.03775,3.55635,2.71785,3.93775
2024-06-24 16:31:51.500000-06:00,277.13275,103.24667416666666,220.00110833333332,28.55575,2.0327083333333333,3.552775,2.7118583333333333,3.9350416666666668
2024-06-24 16:31:52-06:00,277.21999999999997,103.38969333333333,220.01286666666667,28.555999999999997,2.0276666666666667,3.5492,2.7058666666666666,3.9323333333333332
2024-06-24 16:31:52.500000-06:00,277.30725,103.5327125,220.024625,28.55625,2.022625,3.545625,2.699875,3.9296249999999997
2024-06-24 16:31:53-06:00,277.3945,103.67573166666666,220.03638333333333,28.5565,2.0175833333333335,3.54205,2.693883333333333,3.9269166666666666
2024-06-24 16:31:53.500000-06:00,277.48175,103.81875083333333,220.04814166666665,28.556749999999997,2.0125416666666665,3.538475,2.6878916666666663,3.924208333333333
2024-06-24 16:31:54-06:00,277.56899999999996,103.96177,220.0599,28.557,2.0075000000000003,3.5349,2.6818999999999997,3.9215
2024-06-24 16:31:54.500000-06:00,277.65625,104.10478916666666,220.07165833333332,28.55725,2.0024583333333332,3.531325,2.675908333333333,3.9187916666666665
2024-06-24 16:31:55-06:00,277.7435,104.24780833333332,220.08341666666666,28.557499999999997,1.9974166666666666,3.52775,2.6699166666666665,3.916083333333333
2024-06-24 16:31:55.500000-06:00,277.83074999999997,104.3908275,220.09517499999998,28.55775,1.992375,3.524175,2.663925,3.913375
2024-06-24 16:31:56-06:00,277.918,104.53384666666666,220.10693333333333,28.558,1.9873333333333334,3.5206,2.6579333333333333,3.9106666666666667
2024-06-24 16:31:56.500000-06:00,278.00525,104.67686583333332,220.11869166666665,28.558249999999997,1.9822916666666668,3.517025,2.6519416666666666,3.907958333333333
2024-06-24 16:31:57-06:00,278.0925,104.819885,220.13045,28.5585,1.9772500000000002,3.5134499999999997,2.64595,3.9052499999999997
2024-06-24 16:31:57.500000-06:00,278.17975,104.96290416666666,220.14220833333331,28.55875,1.9722083333333333,3.509875,2.6399583333333334,3.9025416666666666
2024-06-24 16:31:58-06:00,278.267,105.10592333333332,220.15396666666666,28.558999999999997,1.9671666666666667,3.5063,2.633966666666667,3.899833333333333
2024-06-24 16:31:58.500000-06:00,278.35425,105.2489425,220.16572499999998,28.55925,1.9621250000000001,3.502725,2.6279749999999997,3.897125
2024-06-24 16:31:59-06:00,278.44149999999996,105.39196166666666,220.17748333333333,28.5595,1.9570833333333333,3.49915,2.621983333333333,3.8944166666666664
2024-06-24 16:31:59.500000-06:00,278.52875,105.53498083333332,220.18924166666665,28.559749999999998,1.9520416666666667,3.495575,2.6159916666666665,3.891708333333333
2024-06-24 16:32:00-06:00,278.616,105.678,220.201,28.56,1.947,3.492,2.61,3.889
2024-06-24 16:32:00.500000-06:00,278.6281333333333,105.680075,220.21613333333332,28.559666666666665,1.9506750000000002,3.491616666666667,2.6132833333333334,3.8891916666666666
2024-06-24 16:32:01-06:00,278.64026666666666,105.68215,220.23126666666667,28.55933333333333,1.95435,3.491233333333333,2.6165666666666665,3.889383333333333
2024-06-24 16:32:01.500000-06:00,278.6524,105.684225,220.2464,28.558999999999997,1.9580250000000001,3.49085,2.61985,3.889575
2024-06-24 16:32:02-06:00,278.66453333333334,105.6863,220.26153333333332,28.558666666666664,1.9617,3.490466666666667,2.623133333333333,3.8897666666666666
2024-06-24 16:32:02.500000-06:00,278.6766666666667,105.688375,220.27666666666667,28.558333333333334,1.965375,3.490083333333333,2.6264166666666666,3.889958333333333
2024-06-24 16:32:03-06:00,278.6888,105.69045,220.2918,28.558,1.96905,3.4897,2.6296999999999997,3.8901499999999998
2024-06-24 16:32:03.500000-06:00,278.7009333333333,105.692525,220.30693333333332,28.557666666666666,1.972725,3.489316666666667,2.6329833333333332,3.8903416666666666
2024-06-24 16:32:04-06:00,278.71306666666663,105.6946,220.32206666666667,28.557333333333332,1.9764000000000002,3.488933333333333,2.6362666666666668,3.890533333333333
2024-06-24 16:32:04.500000-06:00,278.7252,105.696675,220.3372,28.557,1.980075,3.48855,2.63955,3.8907249999999998
2024-06-24 16:32:05-06:00,278.7373333333333,105.69875,220.35233333333332,28.556666666666665,1.9837500000000001,3.488166666666667,2.6428333333333334,3.8909166666666666
2024-06-24 16:32:05.500000-06:00,278.74946666666665,105.700825,220.36746666666667,28.55633333333333,1.987425,3.4877833333333332,2.6461166666666665,3.891108333333333
2024-06-24 16:32:06-06:00,278.7616,105.7029,220.3826,28.555999999999997,1.9911,3.4874,2.6494,3.8912999999999998
2024-06-24 16:32:06.500000-06:00,278.7737333333333,105.704975,220.39773333333332,28.555666666666667,1.994775,3.487016666666667,2.652683333333333,3.8914916666666666
2024-06-24 16:32:07-06:00,278.78586666666666,105.70705,220.41286666666667,28.555333333333333,1.99845,3.4866333333333333,2.6559666666666666,3.891683333333333
2024-06-24 16:32:07.500000-06:00,278.798,105.709125,220.428,28.555,2.002125,3.48625,2.65925,3.8918749999999998
2024-06-24 16:32:08-06:00,278.81013333333334,105.7112,220.44313333333332,28.554666666666666,2.0058000000000002,3.485866666666667,2.662533333333333,3.8920666666666666
2024-06-24 16:32:08.500000-06:00,278.8222666666667,105.713275,220.45826666666667,28.554333333333332,2.009475,3.4854833333333333,2.6658166666666667,3.892258333333333
2024-06-24 16:32:09-06:00,278.83439999999996,105.71535,220.4734,28.554,2.01315,3.4851,2.6691,3.8924499999999997
2024-06-24 16:32:09.500000-06:00,278.8465333333333,105.717425,220.48853333333332,28.553666666666665,2.016825,3.484716666666667,2.6723833333333333,3.8926416666666666
2024-06-24 16:32:10-06:00,278.85866666666664,105.7195,220.50366666666667,28.55333333333333,2.0205,3.4843333333333333,2.6756666666666664,3.892833333333333
2024-06-24 16:32:10.500000-06:00,278.8708,105.721575,220.5188,28.552999999999997,2.024175,3.48395,2.67895,3.8930249999999997
2024-06-24 16:32:11-06:00,278.8829333333333,105.72364999999999,220.53393333333332,28.552666666666667,2.02785,3.4835666666666665,2.682233333333333,3.8932166666666665
2024-06-24 16:32:11.500000-06:00,278.89506666666665,105.725725,220.54906666666665,28.552333333333333,2.0315250000000002,3.4831833333333333,2.6855166666666666,3.8934083333333334
2024-06-24 16:32:12-06:00,278.9072,105.7278,220.5642,28.552,2.0352,3.4828,2.6888,3.8935999999999997
2024-06-24 16:32:12.500000-06:00,278.9193333333333,105.72987499999999,220.57933333333332,28.551666666666666,2.038875,3.4824166666666665,2.692083333333333,3.8937916666666665
2024-06-24 16:32:13-06:00,278.93146666666667,105.73195,220.59446666666665,28.551333333333332,2.04255,3.4820333333333333,2.6953666666666667,3.8939833333333334
2024-06-24 16:32:13.500000-06:00,278.9436,105.734025,220.6096,28.551,2.046225,3.48165,2.6986499999999998,3.8941749999999997
2024-06-24 16:32:14-06:00,278.95573333333334,105.7361,220.62473333333332,28.550666666666665,2.0499,3.4812666666666665,2.7019333333333333,3.8943666666666665
2024-06-24 16:32:14.500000-06:00,278.9678666666667,105.738175,220.63986666666665,28.55033333333333,2.053575,3.4808833333333333,2.7052166666666664,3.8945583333333333
2024-06-24 16:32:15-06:00,278.98,105.74025,220.655,28.549999999999997,2.05725,3.4805,2.7085,3.8947499999999997
2024-06-24 16:32:15.500000-06:00,278.9921333333333,105.742325,220.67013333333333,28.549666666666667,2.060925,3.4801166666666665,2.7117833333333334,3.8949416666666665
2024-06-24 16:32:16-06:00,279.00426666666664,105.7444,220.68526666666665,28.549333333333333,2.0646,3.4797333333333333,2.7150666666666665,3.8951333333333333
2024-06-24 16:32:16.500000-06:00,279.0164,105.746475,220.7004,28.549,2.068275,3.47935,2.71835,3.8953249999999997
2024-06-24 16:32:17-06:00,279.0285333333333,105.74855,220.71553333333333,28.548666666666666,2.07195,3.4789666666666665,2.721633333333333,3.8955166666666665
2024-06-24 16:32:17.500000-06:00,279.04066666666665,105.750625,220.73066666666665,28.548333333333332,2.075625,3.4785833333333334,2.7249166666666667,3.8957083333333333
2024-06-24 16:32:18-06:00,279.0528,105.7527,220.7458,28.548,2.0793,3.4782,2.7281999999999997,3.8958999999999997
2024-06-24 16:32:18.500000-06:00,279.06493333333333,105.754775,220.76093333333333,28.547666666666665,2.0829750000000002,3.4778166666666666,2.7314833333333333,3.8960916666666665
2024-06-24 16:32:19-06:00,279.07706666666667,105.75685,220.77606666666665,28.54733333333333,2.08665,3.4774333333333334,2.734766666666667,3.8962833333333333
2024-06-24 16:32:19.500000-06:00,279.0892,105.758925,220.7912,28.547,2.090325,3.47705,2.73805,3.8964749999999997
2024-06-24 16:32:20-06:00,279.10133333333334,105.761,220.80633333333333,28.546666666666667,2.094,3.4766666666666666,2.7413333333333334,3.8966666666666665
2024-06-24 16:32:20.500000-06:00,279.1134666666667,105.763075,220.82146666666665,28.546333333333333,2.097675,3.4762833333333334,2.7446166666666665,3.8968583333333333
2024-06-24 16:32:21-06:00,279.12559999999996,105.76515,220.8366,28.546,2.10135,3.4759,2.7479,3.8970499999999997
2024-06-24 16:32:21.500000-06:00,279.1377333333333,105.767225,220.85173333333333,28.545666666666666,2.105025,3.4755166666666666,2.751183333333333,3.8972416666666665
2024-06-24 16:32:22-06:00,279.14986666666664,105.7693,220.86686666666665,28.545333333333332,2.1087,3.4751333333333334,2.7544666666666666,3.8974333333333333
2024-06-24 16:32:22.500000-06:00,279.162,105.771375,220.882,28.544999999999998,2.112375,3.4747500000000002,2.7577499999999997,3.8976249999999997
2024-06-24 16:32:23-06:00,279.1741333333333,105.77345,220.89713333333333,28.544666666666664,2.11605,3.4743666666666666,2.7610333333333332,3.8978166666666665
